103.491546,29.606976
113.271408,39.195237
120.474433,32.539196
114.907589,35.97695
104.043396,34.444408
119.427476,30.883667
128.847546,47.733318
103.421489,24.417982
130.245546,47.258716
116.007535,29.711341
75.996391,39.476097
119.139471,36.712752
91.778682,29.234229
100.557447,25.489873
114.618416,33.548877
113.697584,36.590692
109.213439,21.667006
117.94946,28.460626
101.095616,38.790453
111.386451,29.590366
121.436432,29.294317
103.254549,27.702145
107.105585,29.163479
107.359533,22.411246
76.784148,39.239387
116.840564,32.637137
126.29462,46.258095
117.048556,36.193291
114.678606,37.126727
114.844384,34.070038
121.555427,29.824206
114.782597,37.761859
109.033596,32.701196
131.853531,45.535641
118.340418,30.92026
117.653576,24.51893
85.735009,46.798685
118.762549,30.952158
114.303594,35.752357
109.702452,26.581321
126.056606,44.994168
117.082567,36.672163
86.424818,48.066149
115.785472,33.882663
103.552454,28.841736
125.295401,43.840641
116.762425,23.472341
109.597521,35.183288
101.637413,26.603868
112.241544,33.039719
119.653436,29.084639
80.269927,41.17386
115.036582,37.069096
102.658576,29.350217
108.447517,26.734048
117.915584,28.454187
117.006389,32.631847
112.4735,39.99486
115.38061,33.262775
122.457588,30.731274
118.311461,27.028955
114.595401,39.847089
116.717573,32.715104
117.126399,36.656554
117.33054,31.734294
113.219606,33.977486
107.737481,29.869413
89.688245,28.561444
105.625476,25.949877
113.811573,35.467958
116.277411,37.698815
117.498421,30.670884
110.931543,21.669064
117.340482,27.547273
121.392589,28.377655
113.937578,33.832692
117.91659,33.488695
108.172578,29.299462
106.624589,23.908186
120.592412,31.303564
123.243366,41.274161
114.032495,32.808176
117.014404,35.407521
124.525576,48.482896
111.052581,30.171156
115.68743,29.681951
119.857514,32.917824
118.54945,36.51913
102.974391,33.584377
123.751467,41.107096
103.513616,34.594916
99.547495,25.470206
118.877584,28.974204
115.154576,34.652479
103.693432,22.98999
130.333378,46.816168
108.816502,23.223701
117.010449,23.670347
106.936403,30.341073
114.132407,32.107325
106.078433,30.764896
112.43142,29.727034
123.431621,41.826042
114.940503,25.835176
102.83639,36.325561
120.259391,41.241076
130.560385,46.245077
79.735479,37.282993
89.192459,42.948549
91.737266,29.839753
112.09342,32.693917
118.345437,29.72189
91.269501,29.898733
81.533906,43.982909
120.623455,31.341831
108.091515,34.278013
131.164377,46.464596
111.794569,30.826989
110.449553,35.482087
100.182492,26.566197
116.505441,35.717055
114.423564,27.820856
115.329445,22.972744
110.235582,32.230304
111.514474,39.44223
118.802422,32.064653
119.147463,33.509
104.422433,28.636107
102.494424,34.597087
114.175565,22.453814
126.255387,48.048244
88.317398,43.369943
117.745451,41.319899
109.404563,25.230511
113.129521,36.209472
114.133413,31.56722
103.049543,30.016793
102.849423,28.020506
119.579597,28.12147
109.181472,27.358783
114.513471,37.07375
105.225484,25.841048
129.52052,42.912717
114.159491,22.291343
121.268566,28.655334
104.073467,30.577543
101.786462,36.627159
118.177489,36.190917
109.494593,30.27794
123.964376,47.323577
116.593612,35.420177
115.931416,28.627236
109.957507,28.623084
117.455506,28.384082
111.445528,27.227014
111.750491,27.264507
120.218471,30.214333
109.267568,22.685573
111.134392,38.468804
118.090366,39.58154
114.915591,26.795697
112.009563,23.076893
107.756398,34.280376
118.706457,40.004184
102.648575,37.934122
106.356518,38.560407
113.089541,27.833084
109.159575,33.429045
113.593585,23.553986
117.385436,49.604099
